device_id,identity,bank,device_fingerprint,gpu_renderers,screen,os,browser,ips,ip_country,ip_city,ip_latitude,ip_longitude,ip_timezone,ip_network,ua_os,ua_os_version,ua_browser,ua_browser_version,ua_is_mobile
1e27fd31-779e-4f55-a00a-51f92ffb046d,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1680, 1050, 24)",Mac OS X 10.15.1,Chrome 79.0.3945,5.18.232.156,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,5.18.224.0/19,Mac,OS X 10.15.1,Chrome,79.0.3945,
1e27fd31-779e-4f55-a00a-51f92ffb046d,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1680, 1050, 24)",Mac OS X 10.15.1,Chrome 79.0.3945,217.66.156.115,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,217.66.156.112/28,Mac,OS X 10.15.1,Chrome,79.0.3945,
1e27fd31-779e-4f55-a00a-51f92ffb046d,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1680, 1050, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.85,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,185.97.200.0/22,Mac,OS X 10.15.1,Chrome,78.0.3904,
1e27fd31-779e-4f55-a00a-51f92ffb046d,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1680, 1050, 24)",Mac OS X 10.15.1,Chrome 79.0.3945,5.16.120.91,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,5.16.112.0/20,Mac,OS X 10.15.1,Chrome,79.0.3945,
1e27fd31-779e-4f55-a00a-51f92ffb046d,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1680, 1050, 24)",Mac OS X 10.15.1,Chrome 79.0.3945,5.16.121.140,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,5.16.112.0/20,Mac,OS X 10.15.1,Chrome,79.0.3945,
1e27fd31-779e-4f55-a00a-51f92ffb046d,-,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 79.0.3945,5.18.232.156,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,5.18.224.0/19,Mac,OS X 10.15.1,Chrome,79.0.3945,
1e27fd31-779e-4f55-a00a-51f92ffb046d,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1680, 1050, 24)",Mac OS X 10.15.1,Chrome 79.0.3945,5.16.124.173,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,5.16.112.0/20,Mac,OS X 10.15.1,Chrome,79.0.3945,
1f5f2b4e-36b5-447a-99c0-584ada60b8f1,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.65,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,185.97.200.0/22,Mac,OS X 10.15.1,Chrome,78.0.3904,
20dad5a5-f4b0-4575-8ba3-00d9e618f446,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.170,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,185.97.200.0/22,Mac,OS X 10.15.1,Chrome,78.0.3904,
228f92ff-a10e-44a1-98ae-c68577b98f90,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,217.66.152.216,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,217.66.152.0/22,Mac,OS X 10.15.1,Chrome,78.0.3904,
25a04273-cd38-44c5-9cc1-c84acda2ae64,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.89,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,185.97.200.0/22,Mac,OS X 10.15.1,Chrome,78.0.3904,
26742b02-5307-4868-8946-0687baad3879,67853893,Bank1,6413e837d3-987e3415d7-0477bed160-27c94f86d9,Apple GPU,"(896, 414, 32)",iOS 13.3,Mobile Safari 13.0.4,31.173.84.195,Russia,Moscow,55.7487,37.6187,Europe/Moscow,31.173.80.0/21,iOS,13.3,Mobile,Safari 13.0.4,
2718fcf7-b527-4f48-926c-84cd059d53e4,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,217.66.152.216,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,217.66.152.0/22,Mac,OS X 10.15.1,Chrome,78.0.3904,
27ec469f-a090-4fe9-8459-e52714a6f2a4,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.65,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,185.97.200.0/22,Mac,OS X 10.15.1,Chrome,78.0.3904,
2894de01-dbad-43fb-934c-9c7468b9989a,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.170,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,185.97.200.0/22,Mac,OS X 10.15.1,Chrome,78.0.3904,
2e9cf427-b2e1-4e0d-b977-412a1900a175,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.65,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,185.97.200.0/22,Mac,OS X 10.15.1,Chrome,78.0.3904,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,fa2a905ebe10d624a5be40bfe81766e0282dd374,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,85.114.27.150,Russia,,55.7386,37.6068,Europe/Moscow,85.114.16.0/20,Mac,OS X 10.14.6,Chrome,78.0.3904,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,-,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,5.18.248.133,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,5.18.224.0/19,Mac,OS X 10.14.6,Chrome,78.0.3904,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,ce639ec37978863a9050c2669b57da3ef1aa970b,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,217.165.23.230,United Arab Emirates,Dubai,25.0734,55.2979,Asia/Dubai,217.165.16.0/21,Mac,OS X 10.14.6,Chrome,78.0.3904,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,fa2a905ebe10d624a5be40bfe81766e0282dd374,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,85.114.27.150,Russia,,55.7386,37.6068,Europe/Moscow,85.114.16.0/20,Mac,OS X 10.14.6,Chrome,77.0.3865,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,ce639ec37978863a9050c2669b57da3ef1aa970b,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 76.0.3809,85.114.27.150,Russia,,55.7386,37.6068,Europe/Moscow,85.114.16.0/20,Mac,OS X 10.14.6,Chrome,76.0.3809,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,fa2a905ebe10d624a5be40bfe81766e0282dd374,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,217.66.158.227,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,217.66.158.0/23,Mac,OS X 10.14.6,Chrome,78.0.3904,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,ce639ec37978863a9050c2669b57da3ef1aa970b,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,217.165.115.226,United Arab Emirates,Dubai,25.0734,55.2979,Asia/Dubai,217.165.96.0/19,Mac,OS X 10.14.6,Chrome,78.0.3904,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,fa2a905ebe10d624a5be40bfe81766e0282dd374,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,5.18.235.235,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,5.18.224.0/19,Mac,OS X 10.14.6,Chrome,78.0.3904,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,fe593f13a0a4444f16197a3ca85563ce69c2ad4b,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 76.0.3809,5.18.235.235,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,5.18.224.0/19,Mac,OS X 10.14.6,Chrome,76.0.3809,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,bad84afdd47915f86f43d8771ff6b37503d7443d,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,85.114.27.150,Russia,,55.7386,37.6068,Europe/Moscow,85.114.16.0/20,Mac,OS X 10.14.6,Chrome,78.0.3904,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,fc95201d14d917c9abea75dc14136474b9930380,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,5.18.248.133,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,5.18.224.0/19,Mac,OS X 10.14.6,Chrome,78.0.3904,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,ce639ec37978863a9050c2669b57da3ef1aa970b,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,85.114.27.150,Russia,,55.7386,37.6068,Europe/Moscow,85.114.16.0/20,Mac,OS X 10.14.6,Chrome,77.0.3865,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,fe593f13a0a4444f16197a3ca85563ce69c2ad4b,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,5.18.248.133,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,5.18.224.0/19,Mac,OS X 10.14.6,Chrome,78.0.3904,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,fa2a905ebe10d624a5be40bfe81766e0282dd374,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,5.18.248.133,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,5.18.224.0/19,Mac,OS X 10.14.6,Chrome,78.0.3904,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,ce639ec37978863a9050c2669b57da3ef1aa970b,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,"217.165.23.230,217.165.115.226",United Arab Emirates,Dubai,25.0734,55.2979,Asia/Dubai,217.165.16.0/21,Mac,OS X 10.14.6,Chrome,78.0.3904,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,fa2a905ebe10d624a5be40bfe81766e0282dd374,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,"217.165.23.230,217.165.115.226",United Arab Emirates,Dubai,25.0734,55.2979,Asia/Dubai,217.165.16.0/21,Mac,OS X 10.14.6,Chrome,78.0.3904,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,fa2a905ebe10d624a5be40bfe81766e0282dd374,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 79.0.3945,85.114.27.150,Russia,,55.7386,37.6068,Europe/Moscow,85.114.16.0/20,Mac,OS X 10.14.6,Chrome,79.0.3945,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,fa2a905ebe10d624a5be40bfe81766e0282dd374,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,217.165.115.226,United Arab Emirates,Dubai,25.0734,55.2979,Asia/Dubai,217.165.96.0/19,Mac,OS X 10.14.6,Chrome,78.0.3904,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,fe593f13a0a4444f16197a3ca85563ce69c2ad4b,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,85.114.27.150,Russia,,55.7386,37.6068,Europe/Moscow,85.114.16.0/20,Mac,OS X 10.14.6,Chrome,78.0.3904,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,ce639ec37978863a9050c2669b57da3ef1aa970b,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,"217.165.23.230,217.165.22.163,213.87.152.20",United Arab Emirates,Dubai,25.0734,55.2979,Asia/Dubai,217.165.16.0/21,Mac,OS X 10.14.6,Chrome,78.0.3904,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,fa2a905ebe10d624a5be40bfe81766e0282dd374,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,"217.165.23.230,217.165.22.163,213.87.152.20",United Arab Emirates,Dubai,25.0734,55.2979,Asia/Dubai,217.165.16.0/21,Mac,OS X 10.14.6,Chrome,78.0.3904,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,-,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 79.0.3945,85.114.27.150,Russia,,55.7386,37.6068,Europe/Moscow,85.114.16.0/20,Mac,OS X 10.14.6,Chrome,79.0.3945,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,fc95201d14d917c9abea75dc14136474b9930380,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,85.114.27.150,Russia,,55.7386,37.6068,Europe/Moscow,85.114.16.0/20,Mac,OS X 10.14.6,Chrome,78.0.3904,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,-,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,85.114.27.150,Russia,,55.7386,37.6068,Europe/Moscow,85.114.16.0/20,Mac,OS X 10.14.6,Chrome,78.0.3904,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,fc95201d14d917c9abea75dc14136474b9930380,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,78.108.139.49,The Netherlands,Hoofddorp,52.3076,4.6845,Europe/Amsterdam,78.108.138.0/23,Mac,OS X 10.14.6,Chrome,78.0.3904,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,fe593f13a0a4444f16197a3ca85563ce69c2ad4b,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 79.0.3945,213.87.133.182,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.132.0/22,Mac,OS X 10.14.6,Chrome,79.0.3945,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,fa2a905ebe10d624a5be40bfe81766e0282dd374,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 76.0.3809,85.114.27.150,Russia,,55.7386,37.6068,Europe/Moscow,85.114.16.0/20,Mac,OS X 10.14.6,Chrome,76.0.3809,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,fe593f13a0a4444f16197a3ca85563ce69c2ad4b,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,85.114.27.150,Russia,,55.7386,37.6068,Europe/Moscow,85.114.16.0/20,Mac,OS X 10.14.6,Chrome,77.0.3865,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,fa2a905ebe10d624a5be40bfe81766e0282dd374,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,213.87.162.82,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.162.0/23,Mac,OS X 10.14.6,Chrome,78.0.3904,
2f756abe-6fff-46ae-8f1a-5f9da02f4274,38e3a3139448cac457be3e8c87bb784d2b9f39eb,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,"217.165.23.230,217.165.115.226",United Arab Emirates,Dubai,25.0734,55.2979,Asia/Dubai,217.165.16.0/21,Mac,OS X 10.14.6,Chrome,78.0.3904,
300593d7-8d40-4c62-973c-51fd9cfec2e2,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.65,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,185.97.200.0/22,Mac,OS X 10.15.1,Chrome,78.0.3904,
30965047-f1e5-405d-8fe6-7ed261c32198,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.65,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,185.97.200.0/22,Mac,OS X 10.15.1,Chrome,78.0.3904,
30af443c-ffab-4734-b5b9-06047bf4a1e6,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.170,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,185.97.200.0/22,Mac,OS X 10.15.1,Chrome,78.0.3904,
32fb2bbb-ce33-4fde-ab9b-f452b9202f3c,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.89,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,185.97.200.0/22,Mac,OS X 10.15.1,Chrome,78.0.3904,
34872e51-70e1-46e1-8de0-98fcfea76c91,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.65,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,185.97.200.0/22,Mac,OS X 10.15.1,Chrome,78.0.3904,
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,-,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,78.108.139.49,The Netherlands,Hoofddorp,52.3076,4.6845,Europe/Amsterdam,78.108.138.0/23,Windows,7,IE,11.0,
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,-,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,5.18.248.133,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,5.18.224.0/19,Windows,7,IE,11.0,
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,-,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,85.114.27.150,Russia,,55.7386,37.6068,Europe/Moscow,85.114.16.0/20,Windows,7,IE,11.0,
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,ce639ec37978863a9050c2669b57da3ef1aa970b,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,85.114.27.150,Russia,,55.7386,37.6068,Europe/Moscow,85.114.16.0/20,Windows,7,IE,11.0,
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,bad84afdd47915f86f43d8771ff6b37503d7443d,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,85.114.27.150,Russia,,55.7386,37.6068,Europe/Moscow,85.114.16.0/20,Windows,7,IE,11.0,
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,bad84afdd47915f86f43d8771ff6b37503d7443d,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,5.18.248.133,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,5.18.224.0/19,Windows,7,IE,11.0,
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,-,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,217.165.115.226,United Arab Emirates,Dubai,25.0734,55.2979,Asia/Dubai,217.165.96.0/19,Windows,7,IE,11.0,
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,-,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,217.165.23.230,United Arab Emirates,Dubai,25.0734,55.2979,Asia/Dubai,217.165.16.0/21,Windows,7,IE,11.0,
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,fe593f13a0a4444f16197a3ca85563ce69c2ad4b,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,85.114.27.150,Russia,,55.7386,37.6068,Europe/Moscow,85.114.16.0/20,Windows,7,IE,11.0,
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,-,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,213.87.162.210,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.162.0/23,Windows,7,IE,11.0,
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,fe593f13a0a4444f16197a3ca85563ce69c2ad4b,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,5.18.248.133,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,5.18.224.0/19,Windows,7,IE,11.0,
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,ce639ec37978863a9050c2669b57da3ef1aa970b,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,5.18.248.133,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,5.18.224.0/19,Windows,7,IE,11.0,
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,fe593f13a0a4444f16197a3ca85563ce69c2ad4b,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,217.66.159.121,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,217.66.158.0/23,Windows,7,IE,11.0,
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,ce639ec37978863a9050c2669b57da3ef1aa970b,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,217.66.159.121,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,217.66.158.0/23,Windows,7,IE,11.0,
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,bad84afdd47915f86f43d8771ff6b37503d7443d,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,217.66.159.121,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,217.66.158.0/23,Windows,7,IE,11.0,
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,ce639ec37978863a9050c2669b57da3ef1aa970b,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Microsoft Basic Render Driver,"(1440, 900, 24)",Windows 7,IE 11.0,85.114.27.150,Russia,,55.7386,37.6068,Europe/Moscow,85.114.16.0/20,Windows,7,IE,11.0,
